subject,item,condition,group,frequency_z,length,trial,RT,accuracy,neighbourhood,neighbourhood_z
S35,W118,related,training,0.9249426975480984,4,98,501,1,14,0.6559358939826502
S35,W119,unrelated,training,-0.2589413440745218,7,43,805,1,12,-0.005512066335988933
S35,W120,related,training,-1.6613676983867645,7,84,676,1,7,-1.6591319671325866
S36,W001,related,training,-0.9139392237197596,6,110,504,1,8,-1.328407986973267
S36,W002,unrelated,training,0.1358238092024783,6,94,557,1,15,0.9866598741419697
S36,W003,related,training,0.0968317689390009,5,64,667,1,13,0.3252119138233306
S36,W004,unrelated,training,-1.3047661789528002,8,54,690,1,8,-1.328407986973267
S36,W005,related,training,0.4824205120703297,7,80,594,1,15,0.9866598741419697
S36,W006,unrelated,training,1.5453446713553585,5,56,888,1,18,1.9788318146199282
S36,W007,related,training,-0.6150774716989514,7,81,736,1,8,-1.328407986973267
S36,W008,unrelated,training,0.7371741115453434,5,13,959,1,14,0.6559358939826502
S36,W009,related,training,0.4367971257492582,5,7,459,1,16,1.3173838543012892
S36,W010,unrelated,training,0.5628372917200654,4,18,568,1,15,0.9866598741419697
S36,W011,related,training,0.0928637611052042,5,93,549,1,16,1.3173838543012892
S36,W012,unrelated,training,-1.017174296547943,7,49,910,0,5,-2.3205799274512255
S36,W013,related,training,-0.1757199187168372,5,19,631,1,13,0.3252119138233306
S36,W014,unrelated,training,-0.4670875917863192,7,51,767,1,10,-0.666960026654628
S36,W015,related,training,0.6376366034140181,4,59,758,1,13,0.3252119138233306
S36,W016,unrelated,training,0.4758777000006875,6,21,642,1,15,0.9866598741419697
S36,W017,related,training,-1.1004086247447586,7,100,836,1,10,-0.666960026654628
S36,W018,unrelated,training,-0.0732480440826994,5,15,617,1,11,-0.33623604649530847
S36,W019,related,training,0.8377763169382735,5,74,784,1,17,1.6481078344606088
S36,W020,unrelated,training,-0.10953246691453,6,63,537,1,13,0.3252119138233306
S36,W021,related,training,0.1653741913649934,6,57,653,1,11,-0.33623604649530847
S36,W022,unrelated,training,-1.5613246312784643,7,48,975,1,7,-1.6591319671325866
S36,W023,related,training,1.5516882128257177,4,55,675,1,18,1.9788318146199282
S36,W024,unrelated,training,0.6676736601563552,6,84,864,1,15,0.9866598741419697
S36,W025,related,training,-1.1003524346233824,6,28,754,1,9,-0.9976840068139475
S36,W026,unrelated,training,1.2547311434192785,5,20,766,1,15,0.9866598741419697
S36,W027,related,training,0.2511535240099482,6,116,898,1,11,-0.33623604649530847
S36,W028,unrelated,training,-0.4744448584528069,6,2,671,1,10,-0.666960026654628
S36,W029,related,training,-0.034955592045138,6,114,812,1,11,-0.33623604649530847
S36,W030,unrelated,training,-1.2168271291729122,6,77,627,1,9,-0.9976840068139475
S36,W031,related,training,0.714619446660419,5,97,1002,1,14,0.6559358939826502
S36,W032,unrelated,training,-1.3165830605078477,6,107,779,1,10,-0.666960026654628
S36,W033,related,training,-0.21523491523936,7,117,506,1,12,-0.005512066335988933
S36,W034,unrelated,training,-0.8773992307693209,5,118,614,1,10,-0.666960026654628
S36,W035,related,training,-0.5296422482991268,8,111,802,1,11,-0.33623604649530847
S36,W036,unrelated,training,-0.1884520533183292,7,73,598,1,13,0.3252119138233306
S36,W037,related,training,-1.1890454200315383,10,14,750,1,9,-0.9976840068139475
S36,W038,unrelated,training,0.956289262928874,5,78,522,1,16,1.3173838543012892
S36,W039,related,training,-1.409803501846958,9,24,719,1,9,-0.9976840068139475
S36,W040,unrelated,training,0.0326171911239126,7,22,640,1,14,0.6559358939826502
S36,W041,related,training,2.768124509357714,4,41,393,1,19,2.3095557947792478
S36,W042,unrelated,training,-2.051321246725728,8,108,1083,0,7,-1.6591319671325866
S36,W043,related,training,-0.4642735130186097,7,30,661,0,12,-0.005512066335988933
S36,W044,unrelated,training,-0.074692481078299,5,40,517,1,11,-0.33623604649530847
S36,W045,related,training,-2.8603180515178988,8,65,771,1,2,-3.312751867929184
S36,W046,unrelated,training,0.2765126725847232,6,37,668,1,13,0.3252119138233306
S36,W047,related,training,0.0194756794538221,6,42,969,1,11,-0.33623604649530847
S36,W048,unrelated,training,0.9901168140194688,6,115,787,1,13,0.3252119138233306
S36,W049,related,training,1.4263582067643383,5,9,549,1,18,1.9788318146199282
S36,W050,unrelated,training,0.2830487228263371,5,120,555,1,16,1.3173838543012892
S36,W051,related,training,0.2912642538060146,5,89,721,1,11,-0.33623604649530847
S36,W052,unrelated,training,0.2221144455622858,6,67,691,1,14,0.6559358939826502
S36,W053,related,training,1.5099166560295276,5,102,511,1,13,0.3252119138233306
S36,W054,unrelated,training,-0.4557117009268119,7,112,826,1,10,-0.666960026654628
S36,W055,related,training,-0.8565905568902926,6,27,1069,1,11,-0.33623604649530847
S36,W056,unrelated,training,-1.5572563778362285,6,23,886,1,8,-1.328407986973267
S36,W057,related,training,-0.9059093384605884,8,70,740,1,9,-0.9976840068139475
S36,W058,unrelated,training,-1.6486942190789142,6,36,632,1,9,-0.9976840068139475
S36,W059,related,training,-0.3001634484294758,6,3,532,1,12,-0.005512066335988933
S36,W060,unrelated,training,-0.4724816193194414,5,85,675,1,12,-0.005512066335988933
S36,W061,related,training,1.7395844656453046,5,8,550,1,19,2.3095557947792478
S36,W062,unrelated,training,1.148113333746188,7,47,530,1,15,0.9866598741419697
S36,W063,related,training,0.0350906934612753,6,34,469,1,15,0.9866598741419697
S36,W064,unrelated,training,1.1068512013196057,4,68,590,1,14,0.6559358939826502
S36,W065,related,training,-0.29377833954959,5,103,514,1,11,-0.33623604649530847
S36,W066,unrelated,training,-0.8621267483079921,6,17,601,1,11,-0.33623604649530847
S36,W067,related,training,-0.8004905870752745,5,69,965,1,9,-0.9976840068139475
S36,W068,unrelated,training,-0.6822716459168946,6,76,599,0,11,-0.33623604649530847
S36,W069,related,training,-2.306145484861042,8,61,835,1,6,-1.9898559472919062
S36,W070,unrelated,training,-0.4692453518743268,6,39,698,1,10,-0.666960026654628
S36,W071,related,training,-0.7186668647491127,7,98,683,1,13,0.3252119138233306
S36,W072,unrelated,training,-1.8666945779672184,6,38,864,0,8,-1.328407986973267
S36,W073,related,training,0.891632901440497,6,4,857,1,15,0.9866598741419697
S36,W074,unrelated,training,0.0035851005184451,7,106,675,1,13,0.3252119138233306
S36,W075,related,training,-0.8296935917886239,8,83,859,1,11,-0.33623604649530847
S36,W076,unrelated,training,0.0063453267125901,6,29,671,1,11,-0.33623604649530847
S36,W077,related,training,-1.3756874142011304,6,105,591,1,7,-1.6591319671325866
S36,W078,unrelated,training,-1.493333612226836,10,52,831,1,8,-1.328407986973267
S36,W079,related,training,0.1139469950564595,6,10,952,1,10,-0.666960026654628
S36,W080,unrelated,training,0.4102184004835469,4,11,397,1,14,0.6559358939826502
S36,W081,related,training,1.1191925348290213,6,72,481,1,17,1.6481078344606088
S36,W082,unrelated,training,-0.0322703529262462,6,31,566,1,11,-0.33623604649530847
S36,W083,related,training,0.1654914468887871,7,46,807,1,14,0.6559358939826502
S36,W084,unrelated,training,0.8719147743400757,7,71,655,1,12,-0.005512066335988933
S36,W085,related,training,-0.8790583874314196,7,113,543,1,13,0.3252119138233306
S36,W086,unrelated,training,-0.7905740078936522,7,92,825,1,8,-1.328407986973267
S36,W087,related,training,0.5846936512450975,6,88,463,1,12,-0.005512066335988933
S36,W088,unrelated,training,-0.8247875085796271,5,1,670,1,9,-0.9976840068139475
S36,W089,related,training,-1.4798537261722209,8,101,639,1,10,-0.666960026654628
S36,W090,unrelated,training,-0.5298687768050517,7,87,720,1,10,-0.666960026654628
S36,W091,related,training,0.0199958773569514,6,104,450,1,13,0.3252119138233306
S36,W092,unrelated,training,0.8827875457824161,5,109,562,1,16,1.3173838543012892
S36,W093,related,training,-0.3951162220036792,6,6,547,1,11,-0.33623604649530847
S36,W094,unrelated,training,-0.2729766410664055,6,95,770,1,14,0.6559358939826502
S36,W095,related,training,-0.8951685051880719,8,44,926,1,9,-0.9976840068139475
S36,W096,unrelated,training,-0.4092407736087192,8,66,1030,0,11,-0.33623604649530847
S36,W097,related,training,-0.0617302306989816,5,53,646,1,13,0.3252119138233306
S36,W098,unrelated,training,-0.148276360874164,7,86,561,1,12,-0.005512066335988933
S36,W099,related,training,-0.5593352549066585,6,119,619,1,11,-0.33623604649530847
S36,W100,unrelated,training,0.942231995983134,6,45,791,1,14,0.6559358939826502
S36,W101,related,training,-0.4764940879555429,6,50,931,1,11,-0.33623604649530847
S36,W102,unrelated,training,0.2909020541309749,6,75,516,1,12,-0.005512066335988933
S36,W103,related,training,-0.5886379098238127,8,99,775,1,9,-0.9976840068139475
S36,W104,unrelated,training,-0.1214698405936154,5,32,651,1,11,-0.33623604649530847
S36,W105,related,training,0.9039757269248688,7,12,717,1,16,1.3173838543012892
S36,W106,unrelated,training,0.9500663306709668,5,26,862,1,14,0.6559358939826502
S36,W107,related,training,-0.1048038833831658,7,90,619,1,14,0.6559358939826502
S36,W108,unrelated,training,1.0859079831560388,6,60,518,1,17,1.6481078344606088
S36,W109,related,training,1.4716210444039308,4,16,635,1,16,1.3173838543012892
S36,W110,unrelated,training,-0.6985479929330615,5,5,776,1,12,-0.005512066335988933
S36,W111,related,training,0.0810520811925241,6,79,889,0,12,-0.005512066335988933
S36,W112,unrelated,training,-0.9707136954003068,6,43,690,1,12,-0.005512066335988933
S36,W113,related,training,0.3016402314525866,7,82,554,0,12,-0.005512066335988933
S36,W114,unrelated,training,0.2964810364202688,6,35,550,1,13,0.3252119138233306
S36,W115,related,training,0.9454197977241208,5,25,650,1,14,0.6559358939826502
S36,W116,unrelated,training,0.5722667365127202,5,62,618,1,13,0.3252119138233306
S36,W117,related,training,-0.3562583501967622,6,58,870,1,12,-0.005512066335988933
S36,W118,unrelated,training,0.9249426975480984,4,91,468,1,14,0.6559358939826502
S36,W119,related,training,-0.2589413440745218,7,96,776,1,12,-0.005512066335988933
S36,W120,unrelated,training,-1.6613676983867645,7,33,889,1,7,-1.6591319671325866
S37,W001,unrelated,training,-0.9139392237197596,6,116,690,0,8,-1.328407986973267
S37,W002,related,training,0.1358238092024783,6,35,539,1,15,0.9866598741419697
S37,W003,unrelated,training,0.0968317689390009,5,118,702,1,13,0.3252119138233306
S37,W004,related,training,-1.3047661789528002,8,75,846,0,8,-1.328407986973267
S37,W005,unrelated,training,0.4824205120703297,7,54,708,0,15,0.9866598741419697
S37,W006,related,training,1.5453446713553585,5,34,699,1,18,1.9788318146199282
S37,W007,unrelated,training,-0.6150774716989514,7,2,977,1,8,-1.328407986973267
S37,W008,related,training,0.7371741115453434,5,51,915,0,14,0.6559358939826502
S37,W009,unrelated,training,0.4367971257492582,5,71,540,1,16,1.3173838543012892
S37,W010,related,training,0.5628372917200654,4,73,557,1,15,0.9866598741419697
S37,W011,unrelated,training,0.0928637611052042,5,70,747,1,16,1.3173838543012892
S37,W012,related,training,-1.017174296547943,7,3,903,1,5,-2.3205799274512255
S37,W013,unrelated,training,-0.1757199187168372,5,44,726,0,13,0.3252119138233306
S37,W014,related,training,-0.4670875917863192,7,53,683,0,10,-0.666960026654628
S37,W015,unrelated,training,0.6376366034140181,4,21,911,1,13,0.3252119138233306
S37,W016,related,training,0.4758777000006875,6,27,637,0,15,0.9866598741419697
S37,W017,unrelated,training,-1.1004086247447586,7,19,815,1,10,-0.666960026654628
S37,W018,related,training,-0.0732480440826994,5,11,795,1,11,-0.33623604649530847
S37,W019,unrelated,training,0.8377763169382735,5,58,788,1,17,1.6481078344606088
S37,W020,related,training,-0.10953246691453,6,56,639,0,13,0.3252119138233306
S37,W021,unrelated,training,0.1653741913649934,6,90,742,1,11,-0.33623604649530847
S37,W022,related,training,-1.5613246312784643,7,16,1009,1,7,-1.6591319671325866
S37,W023,unrelated,training,1.5516882128257177,4,66,558,1,18,1.9788318146199282
S37,W024,related,training,0.6676736601563552,6,52,807,1,15,0.9866598741419697
S37,W025,unrelated,training,-1.1003524346233824,6,68,810,1,9,-0.9976840068139475
S37,W026,related,training,1.2547311434192785,5,40,889,1,15,0.9866598741419697
S37,W027,unrelated,training,0.2511535240099482,6,98,884,1,11,-0.33623604649530847
S37,W028,related,training,-0.4744448584528069,6,30,675,1,10,-0.666960026654628
S37,W029,unrelated,training,-0.034955592045138,6,10,788,0,11,-0.33623604649530847
S37,W030,related,training,-1.2168271291729122,6,42,631,1,9,-0.9976840068139475
S37,W031,unrelated,training,0.714619446660419,5,101,696,1,14,0.6559358939826502
S37,W032,related,training,-1.3165830605078477,6,43,784,0,10,-0.666960026654628
S37,W033,unrelated,training,-0.21523491523936,7,49,529,1,12,-0.005512066335988933
S37,W034,related,training,-0.8773992307693209,5,107,609,1,10,-0.666960026654628
S37,W035,unrelated,training,-0.5296422482991268,8,57,848,1,11,-0.33623604649530847
S37,W036,related,training,-0.1884520533183292,7,113,611,1,13,0.3252119138233306
S37,W037,unrelated,training,-1.1890454200315383,10,106,747,1,9,-0.9976840068139475
S37,W038,related,training,0.956289262928874,5,41,645,1,16,1.3173838543012892
S37,W039,unrelated,training,-1.409803501846958,9,61,607,1,9,-0.9976840068139475
S37,W040,related,training,0.0326171911239126,7,85,794,1,14,0.6559358939826502
S37,W041,unrelated,training,2.768124509357714,4,76,440,1,19,2.3095557947792478
S37,W042,related,training,-2.051321246725728,8,111,906,1,7,-1.6591319671325866
S37,W043,unrelated,training,-0.4642735130186097,7,92,671,1,12,-0.005512066335988933
S37,W044,related,training,-0.074692481078299,5,112,648,1,11,-0.33623604649530847
S37,W045,unrelated,training,-2.8603180515178988,8,26,816,1,2,-3.312751867929184
S37,W046,related,training,0.2765126725847232,6,15,648,1,13,0.3252119138233306
S37,W047,unrelated,training,0.0194756794538221,6,29,824,1,11,-0.33623604649530847
S37,W048,related,training,0.9901168140194688,6,64,621,1,13,0.3252119138233306
S37,W049,unrelated,training,1.4263582067643383,5,117,574,1,18,1.9788318146199282
S37,W050,related,training,0.2830487228263371,5,36,537,1,16,1.3173838543012892
S37,W051,unrelated,training,0.2912642538060146,5,95,625,1,11,-0.33623604649530847
S37,W052,related,training,0.2221144455622858,6,39,556,1,14,0.6559358939826502
S37,W053,unrelated,training,1.5099166560295276,5,100,533,1,13,0.3252119138233306
S37,W054,related,training,-0.4557117009268119,7,1,818,1,10,-0.666960026654628
S37,W055,unrelated,training,-0.8565905568902926,6,65,1111,0,11,-0.33623604649530847
S37,W056,related,training,-1.5572563778362285,6,82,901,1,8,-1.328407986973267
S37,W057,unrelated,training,-0.9059093384605884,8,104,791,1,9,-0.9976840068139475
S37,W058,related,training,-1.6486942190789142,6,47,584,1,9,-0.9976840068139475
S37,W059,unrelated,training,-0.3001634484294758,6,28,599,1,12,-0.005512066335988933
S37,W060,related,training,-0.4724816193194414,5,94,571,1,12,-0.005512066335988933
S37,W061,unrelated,training,1.7395844656453046,5,120,722,1,19,2.3095557947792478
S37,W062,related,training,1.148113333746188,7,4,638,1,15,0.9866598741419697
S37,W063,unrelated,training,0.0350906934612753,6,72,653,1,15,0.9866598741419697
S37,W064,related,training,1.1068512013196057,4,80,784,1,14,0.6559358939826502
S37,W065,unrelated,training,-0.29377833954959,5,77,598,1,11,-0.33623604649530847
S37,W066,related,training,-0.8621267483079921,6,67,533,1,11,-0.33623604649530847
S37,W067,unrelated,training,-0.8004905870752745,5,13,761,1,9,-0.9976840068139475
S37,W068,related,training,-0.6822716459168946,6,84,577,1,11,-0.33623604649530847
S37,W069,unrelated,training,-2.306145484861042,8,31,927,1,6,-1.9898559472919062
S37,W070,related,training,-0.4692453518743268,6,105,761,1,10,-0.666960026654628
S37,W071,unrelated,training,-0.7186668647491127,7,5,541,0,13,0.3252119138233306
S37,W072,related,training,-1.8666945779672184,6,24,982,1,8,-1.328407986973267
S37,W073,unrelated,training,0.891632901440497,6,18,721,1,15,0.9866598741419697
S37,W074,related,training,0.0035851005184451,7,81,650,1,13,0.3252119138233306
S37,W075,unrelated,training,-0.8296935917886239,8,114,880,1,11,-0.33623604649530847
S37,W076,related,training,0.0063453267125901,6,79,748,1,11,-0.33623604649530847
S37,W077,unrelated,training,-1.3756874142011304,6,25,755,1,7,-1.6591319671325866
S37,W078,related,training,-1.493333612226836,10,12,833,0,8,-1.328407986973267
S37,W079,unrelated,training,0.1139469950564595,6,55,692,1,10,-0.666960026654628
S37,W080,related,training,0.4102184004835469,4,8,380,1,14,0.6559358939826502
S37,W081,unrelated,training,1.1191925348290213,6,96,499,1,17,1.6481078344606088
S37,W082,related,training,-0.0322703529262462,6,6,511,1,11,-0.33623604649530847
S37,W083,unrelated,training,0.1654914468887871,7,46,971,0,14,0.6559358939826502
S37,W084,related,training,0.8719147743400757,7,91,675,1,12,-0.005512066335988933
S37,W085,unrelated,training,-0.8790583874314196,7,38,525,1,13,0.3252119138233306
S37,W086,related,training,-0.7905740078936522,7,23,693,0,8,-1.328407986973267
S37,W087,unrelated,training,0.5846936512450975,6,14,603,0,12,-0.005512066335988933
S37,W088,related,training,-0.8247875085796271,5,89,592,1,9,-0.9976840068139475
S37,W089,unrelated,training,-1.4798537261722209,8,83,761,1,10,-0.666960026654628
S37,W090,related,training,-0.5298687768050517,7,20,755,1,10,-0.666960026654628
S37,W091,unrelated,training,0.0199958773569514,6,88,712,1,13,0.3252119138233306
S37,W092,related,training,0.8827875457824161,5,62,691,0,16,1.3173838543012892
S37,W093,unrelated,training,-0.3951162220036792,6,97,503,1,11,-0.33623604649530847
S37,W094,related,training,-0.2729766410664055,6,115,713,1,14,0.6559358939826502
